ResourceID,Activity Type,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Cadastral Reference,Description,Description Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,From Date,Geometry Qualifier,Keyword,Name,Name Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,To Date
fc80b910-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0108,,,Richmond Map,Maison Ville La Bas,,"Maison Ville La Bas, La Rue de la Devise",,0900108,GEOMETRYCOLLECTION (POINT (-2.240745 49.249458)),,,
2ef0c140-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0189,,,,Military House,,"Military House, La Rue des Landes",,1000189,GEOMETRYCOLLECTION (POINT (-2.180068 49.201685)),,,
fc7e7c90-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0043,,,Richmond Map,La Ferme,,"La Ferme, La Rue du Nord",,0900043,GEOMETRYCOLLECTION (POINT (-2.222985 49.246301)),,,
296ad510-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0030,,,Richmond Map,Les Arches Farm,,"Les Arches Farm, La Grande Route de St Martin",,1100030,GEOMETRYCOLLECTION (POINT (-2.07005 49.205328)),,,
296dcb20-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0114,,,,St. Saviour's School,,"St. Saviour's School, Bagatelle Road",,1100114,GEOMETRYCOLLECTION (POINT (-2.082829 49.194398)),,,
296d9170-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,"SA0101, SA0267, SA0268, SA0269",,,,1-4 Sandringham Villas,,"1-4 Sandringham Villas, Stopford Road",,1100101,GEOMETRYCOLLECTION (POINT (-2.097637 49.189761)),,,
46934460-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,,,,,,Coastal Fortification,Site of Fremont Point Watch House,,"Site of Fremont Point Watch House, Les Charrieres de Bonne Nuit",,0500277,GEOMETRYCOLLECTION (POINT (-2.12244 49.252677)),,,
b3648f10-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0078,,,,La Mare d'Angot,,"La Mare d'Angot, La Rue de la Ville à l'Evêque",,1200078,GEOMETRYCOLLECTION (POINT (-2.102888 49.230815)),,,
b368b6f0-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0194,,,,Le Hurel Farm,,"Le Hurel Farm, La Route de la Trinité",,1200194,GEOMETRYCOLLECTION (POINT (-2.094826 49.219368)),,,
2975ad50-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0271,,,Richmond Map,La Retraite,,"La Retraite, La Rue de la Retraite",,1100271,GEOMETRYCOLLECTION (POINT (-2.081141 49.193185)),,,
04469e90-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0067,,,,1,,"1, Broad Street",,0400067,GEOMETRYCOLLECTION (POINT (-2.10722 49.184052)),,,
047a3360-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1559,,,,Les Barraques,,"Les Barraques, South Pier",,0401559,GEOMETRYCOLLECTION (POINT (-2.110785 49.177148)),,,
061de700-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0065,,,,Haut du Rue Farm,,"Haut du Rue Farm, La Rue du Rue",,0700065,GEOMETRYCOLLECTION (POINT (-2.052782 49.207995)),,,
fc7f4140-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0065,,,,Hastingue Farm,,"Hastingue Farm, La Route de L'Étacq",,0900065,GEOMETRYCOLLECTION (POINT (-2.241045 49.23964)),,,
047b1590-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1583,,,Richmond Map,Bel Respiro,,"Bel Respiro, La Route de la Trinité",,0401583,GEOMETRYCOLLECTION (POINT (-2.099608 49.204254)),,,
04750ec0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1373,,,,43,,"43, Rouge Bouillon",,0401373,GEOMETRYCOLLECTION (POINT (-2.109484 49.192035)),,,
505bdf50-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0246,,,,The Poplars,,"The Poplars, La Route Orange",,0100246,GEOMETRYCOLLECTION (POINT (-2.218682 49.184311)),,,
046601b0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0929,,,,36,,"36, David Place",,0400929,GEOMETRYCOLLECTION (POINT (-2.103312 49.189351)),,,
8b6c9240-1498-0138-c570-740f24312a1c,,Postal Address,St. Clement,Parish,,,,,,Listed building,Government of Jersey,CL0076,,,,Wellhead 'Le Don Baudains',,"Wellhead 'Le Don Baudains', La Grande Route de St. Clement",,0200076,GEOMETRYCOLLECTION (POINT (-2.051301 49.173502)),,,
2ef45dd0-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0186,,,"Place of Worship,Richmond Map",St Peter's Parish Church,,"St Peter's Parish Church, La Rue de l'Église",,1000186,GEOMETRYCOLLECTION (POINT (-2.184102 49.212425)),,,
061eb7a0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0089,,,,Les Jardins,,"Les Jardins, La Rue de la Perruque",,0700089,GEOMETRYCOLLECTION (POINT (-2.025215 49.228693)),,,
b36be460-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0124,,,,Fontaine ,,"Fontaine , La Rue du Câtel ",,1200124,GEOMETRYCOLLECTION (POINT (-2.04713 49.236712)),,,
06223470-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0183,,,Place of Worship,St. Agatha,,"St. Agatha, La Route de la Côte",,0700183,GEOMETRYCOLLECTION (POINT (-2.026679 49.212052)),,,
2971c8f0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0246,,,,117 ,,"117 , St Saviour's Road",,1100246,GEOMETRYCOLLECTION (POINT (-2.097148 49.189745)),,,
29763610-1168-0138-9134-740f24312a1c,,Field Number,St. Saviour,Parish,,,,,,,Government of Jersey,SA0323,,,,Site of Tumulus,,"Site of Tumulus, Field S562/S606",,1100323,GEOMETRYCOLLECTION (POINT (-2.069858 49.195283)),,,
0bdc2d50-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,,,,,,Mill,Site of Moulin de la Haye,,"Site of Moulin de la Haye, Le Chemin des Moulin",,0600275,GEOMETRYCOLLECTION (POINT (-2.132319 49.222231)),,,
061e7080-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0080,,,,L'Abri Farm,,"L'Abri Farm, La Grande Route de Faldouet",,0700080,GEOMETRYCOLLECTION (POINT (-2.032751 49.20733)),,,
50552210-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0090,,,"Richmond Map,Coastal Fortification",Ouaisne Tower,,"Ouaisne Tower, Ouaisne Common",,0100090,GEOMETRYCOLLECTION (POINT (-2.185211 49.17978)),,,
0472b230-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1306,,,Richmond Map,1,,"1, Pier Road",,0401306,GEOMETRYCOLLECTION (POINT (-2.107098 49.182974)),,,
0bd22480-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0034,,,,Oaklands,,"Oaklands, La Rue de Bas",,0600034,GEOMETRYCOLLECTION (POINT (-2.137834 49.205902)),,,
04889e50-149c-0138-c573-740f24312a1c,Archaeological Evaluation,Postal Address,St. Helier,Parish,,"Museum of London Archaeology were commissioned by Dandara Ltd to undertake a watching brief. Finds included post-medieval pottery, an early 19th century structure within the Rue des Mielles property and evidence of late 19th century industrial features (water tanks, chimney base with possible flue, machine bases, cellars). These were assumed to have been incorporated with the original layout of the buildings and may be associated with acitivites of J W Huelin or subsequent owner. ",Archaeological Evaluation,,,Listed building,Government of Jersey,HE0129,,,,27-28,,"27-28, Esplanade",,0400129.1,GEOMETRYCOLLECTION (POINT (-2.111317 49.184666)),,,
50613590-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0398,,,Coastal Fortification,La Moye Signal Station,,"La Moye Signal Station, Le Chemin des Signaux",,0100398,GEOMETRYCOLLECTION (POINT (-2.221608 49.177497)),,,
0465a1b0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0918,,,,1 New Town Buildings,,"1 New Town Buildings, David Place",,0400918,GEOMETRYCOLLECTION (POINT (-2.102863 49.187788)),,,
505d4a50-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,,,,,,Richmond Map,Rose Cottage,,"Rose Cottage, Le Boulevard",,0100285,GEOMETRYCOLLECTION (POINT (-2.169165 49.185638)),,,
044e7690-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,,,,,,,Gloster Vaults,,"Gloster Vaults, Gloucester Street",,0400219,GEOMETRYCOLLECTION (POINT (-2.113085 49.186495)),,,
84da6dc0-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0194,,,,Victoria House,,"Victoria House, Gorey Village Main Road",,0300194,GEOMETRYCOLLECTION (POINT (-2.03486 49.195295)),,,
0478ce10-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1516,,,,56,,"56, St Saviour's Road",,0401516,GEOMETRYCOLLECTION (POINT (-2.098302 49.185897)),,,
2eefd2b0-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0149,,,"Richmond Map,Place of Worship",The Garth & The Garth Farm,,"The Garth & The Garth Farm, La Rue des Fontaines",,1000149,GEOMETRYCOLLECTION (POINT (-2.196751 49.211352)),,,
8b6b0c80-1498-0138-c570-740f24312a1c,,Postal Address,St. Clement,Parish,,,,,,Listed building,Government of Jersey,CL0040,,,"Manor House,Richmond Map",Maitland Manor,,"Maitland Manor, La Grande Route de St. Clement",,0200040,GEOMETRYCOLLECTION (POINT (-2.067814 49.171319)),,,
045758c0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0511,,,,17,,"17, West Park Avenue",,0400511,GEOMETRYCOLLECTION (POINT (-2.112262 49.189745)),,,
fc8cc2a0-149c-0138-c576-740f24312a1c,,,St. Ouen,Parish,,,,,,,,,,,,Mr Greenwood's Mound,,Mr Greenwood's Mound,,0900364,GEOMETRYCOLLECTION (POINT (-2.245101 49.256264)),,,
f154c270-1168-0138-9140-740f24312a1c,,Postal Address,St. Mary,Parish,,,,,,Listed building,Government of Jersey,MY0012,,,,La Petite Ecole,,"La Petite Ecole, La Charrière",,0800012,GEOMETRYCOLLECTION (POINT (-2.180758 49.239154)),,,
045f44e0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0740,,,,20,,"20, West Park Avenue",,0400740,GEOMETRYCOLLECTION (POINT (-2.112133 49.19)),,,
296cff50-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0087,,,"Richmond Map,Place of Worship",Le Vieux Menage,,"Le Vieux Menage, La Rue du Vieux Ménage",,1100087,GEOMETRYCOLLECTION (POINT (-2.068888 49.212175)),,,
061e7ec0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0081,,,"Mill,German Occupation,Richmond Map",Le Moulin de Rozel (Rozel Mill),,"Le Moulin de Rozel (Rozel Mill), La Rue du Moulin",,0700081,GEOMETRYCOLLECTION (POINT (-2.050636 49.229089)),,,
506197a0-116c-0138-914f-740f24312a1c,,,St. Brelade,Parish,,,,,,,,,,,Megalithic,La Moye Golf Club ,,La Moye Golf Club ,,0100370,GEOMETRYCOLLECTION (POINT (-2.216498 49.191492)),,,
fc838310-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0210,,,,La Porte,,"La Porte, La Rue de la Porte",,0900210,GEOMETRYCOLLECTION (POINT (-2.225939 49.248483)),,,
b36b3180-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed place,Government of Jersey,TR0013/TR0094/TR0235,,,,Rockmount de Moustiers ,,"Rockmount de Moustiers , Le Chemin d'Olivet",,1200094,GEOMETRYCOLLECTION (POINT (-2.083008 49.237018)),,,
505f9cd0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0346,,,,Ker Marguerite,,"Ker Marguerite, Le Quai Bisson",,0100346,GEOMETRYCOLLECTION (POINT (-2.170628 49.186746)),,,
fc7f7670-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0070,,,,Heath Mount,,"Heath Mount, Le Mont des Corvées",,0900070,GEOMETRYCOLLECTION (POINT (-2.221547 49.235597)),,,
062800a0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,,Canada Cottage,,"Canada Cottage, La Grande Route de Rozel",,0700359,GEOMETRYCOLLECTION (POINT (-2.049816 49.218608)),,,
04564270-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0484,,,,Linden Hall,,"Linden Hall, La Route de la Trinité",,0400484,GEOMETRYCOLLECTION (POINT (-2.098183 49.208865)),,,
044654a0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0060,,,,Puits d'Espoir,,"Puits d'Espoir, Brighton Road",,0400060,GEOMETRYCOLLECTION (POINT (-2.106932 49.192187)),,,
061fc920-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0115,,,,Sous Le Bois,,"Sous Le Bois, Le Mont de Rozel",,0700115,GEOMETRYCOLLECTION (POINT (-2.044857 49.235652)),,,
fc8587e0-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0180,,,,Fontaine,,"Fontaine, Le Mont de la Grève de Lecq",,0900180,GEOMETRYCOLLECTION (POINT (-2.204951 49.240979)),,,
047ed790-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1685,,,,8,,"8, York Street",,0401685,GEOMETRYCOLLECTION (POINT (-2.109411 49.185837)),,,
0bd7a160-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0208,,,,Rockvale,,"Rockvale, La Rue de Haut",,0600208,GEOMETRYCOLLECTION (POINT (-2.141401 49.20132)),,,
047ecda0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1684,,,,26,,"26, Windsor Road",,0401684,GEOMETRYCOLLECTION (POINT (-2.105333 49.189324)),,,
297333b0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,,,,,,,Bas Terrain,,"Bas Terrain, St Clement's Road",,1100342,GEOMETRYCOLLECTION (POINT (-2.097388 49.178028)),,,
f159de40-1168-0138-9140-740f24312a1c,,Postal Address,St. Mary ,Parish,,,,,,Listed building,Government of Jersey,MY0132,,,Richmond Map,Woodlands,,"Woodlands, La Verte Rue",,0800132,GEOMETRYCOLLECTION (POINT (-2.164291 49.237781)),,,
8b6e2850-1498-0138-c570-740f24312a1c,,Postal Address,St. Clement,Parish,,,,,,Listed building,Government of Jersey,CL0072,,,,Post Box No.24,,"Post Box No.24, La Grande Route de St. Clement",,0200116,GEOMETRYCOLLECTION (POINT (-2.057047 49.173471)),,,
29741fd0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,,,,,,,Site of Copps Brick Works - Maufant,,"Site of Copps Brick Works - Maufant, La Route de Maufant",,1100195,GEOMETRYCOLLECTION (POINT (-2.06512 49.209421)),,,
fc84bd60-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0119,,,,Les Laveurs Slipway,,"Les Laveurs Slipway, La Route des Laveurs",,0900119,GEOMETRYCOLLECTION (POINT (-2.235463 49.23025)),,,
fc86b370-149c-0138-c576-740f24312a1c,,Field Number,St. Ouen,Parish,,,,,,,Government of Jersey,OU0236,,,,Petite Hougue,,"Petite Hougue, Field O112",,0900236,GEOMETRYCOLLECTION (POINT (-2.215347 49.253348)),,,
0bd81370-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0228,,,,Villa Donna,,"Villa Donna, La Route de St Aubin",,0600228,GEOMETRYCOLLECTION (POINT (-2.137648 49.198405)),,,
0bd71110-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0185,,,,Millbrook Villa,,"Millbrook Villa, La Rue du Galet",,0600185,GEOMETRYCOLLECTION (POINT (-2.138464 49.19752)),,,
047b9200-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1600,,,,36,,"36, Val Plaisant",,0401600,GEOMETRYCOLLECTION (POINT (-2.104734 49.189826)),,,
84d6f1c0-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0075/GR0096,,,Richmond Map,1 & 2 Rose Cottage,,"1 & 2 Rose Cottage, La Rue de la Ville ès Renauds",,0300075,GEOMETRYCOLLECTION (POINT (-2.040185 49.187882)),,,
046c7430-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1116,,,,23,,"23, Hill Street",,0401116,GEOMETRYCOLLECTION (POINT (-2.104565 49.183672)),,,
0bd15250-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0013,,,,Melbourne,,"Melbourne, La Route de St Aubin",,0600013,GEOMETRYCOLLECTION (POINT (-2.14068 49.198799)),,,
0621c0b0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0166,,,,Orient Place,,"Orient Place, La Rue des Alleurs",,0700166,GEOMETRYCOLLECTION (POINT (-2.048788 49.227764)),,,
04676050-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0968,,,,103,,"103, Don Road",,0400968,GEOMETRYCOLLECTION (POINT (-2.096233 49.180503)),,,
46902ec0-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0191,,,Richmond Map,Northwood,,"Northwood, La Rue de Sorel",,0500191,GEOMETRYCOLLECTION (POINT (-2.154393 49.253748)),,,
04544c70-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0432,,,,12,,"12, Roseville Street",,0400432,GEOMETRYCOLLECTION (POINT (-2.100787 49.18138)),,,
fc8333f0-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0202,,,Richmond Map,Ville Bagot,,"Ville Bagot, L'Amont de la Ville Bagot",,0900202,GEOMETRYCOLLECTION (POINT (-2.206464 49.24347)),,,
0bd30c50-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0060,,,,Seaside,,"Seaside, La Route de la Haule",,0600060,GEOMETRYCOLLECTION (POINT (-2.154493 49.196588)),,,
04773890-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1441,,,,Millbrook Stores,,"Millbrook Stores, La Route de St Aubin",,0401441,GEOMETRYCOLLECTION (POINT (-2.128418 49.194737)),,,
f15ce3d0-1168-0138-9140-740f24312a1c,,Field Number,St. Mary ,Parish,,,,,,Listed place,Government of Jersey,MY0145,,,,Clos de la Houguette,,"Clos de la Houguette, Field MY863",,0800217,GEOMETRYCOLLECTION (POINT (-2.163965 49.236845)),,,
0bd1f870-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0029,,,Richmond Map,La Ville es Gros,,"La Ville es Gros, La Route de St Jean",,0600029,GEOMETRYCOLLECTION (POINT (-2.123557 49.220735)),,,
045a8120-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0602,,,,2-4,,"2-4, King Street",,0400602,GEOMETRYCOLLECTION (POINT (-2.105364 49.184471)),,,
06291a60-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,Place of Worship,Site of Chapelle de Sire Augustin Baudains,,"Site of Chapelle de Sire Augustin Baudains, La Rue de la Croix au Maitre",,0700340,GEOMETRYCOLLECTION (POINT (-2.05048 49.217602)),,,
062835d0-116c-0138-9143-740f24312a1c,,Field Number,St. Martin,Parish,,,,,,,,,,,Place of Worship,Site of La Chapelle de Ste Barbe,,"Site of La Chapelle de Ste Barbe, Field MN646",,0700285,GEOMETRYCOLLECTION (POINT (-2.033715 49.205303)),,,
